episode,global_step,episode_reward,episode_length,episode_speed_mean,episode_crashed_mean,episode_action_mean,episode_TimeLimit.truncated_mean,episode_crashed,episode_lane_changes
2571,27375,42.898313999176025,45,24.98924466262237,0.022222222222222223,1.8444444444444446,0.0,1.0,0.0
2572,27405,28.387813804554753,30,25.597470031593797,0.03333333333333333,1.8666666666666667,0.0,1.0,0.0
2573,27419,12.660049079859164,14,24.31600108694232,0.07142857142857142,2.2857142857142856,0.0,1.0,0.0
2574,27433,12.68529987137299,14,24.930412797277548,0.07142857142857142,2.4285714285714284,0.0,1.0,0.0
2575,27448,13.628279088938143,15,24.280285061510618,0.06666666666666667,0.7333333333333333,0.0,1.0,0.0
2576,27455,5.857126164250076,7,25.0,0.14285714285714285,1.1428571428571428,0.0,1.0,0.0
2577,27466,9.77130573685281,11,25.02962958961176,0.09090909090909091,2.3636363636363638,0.0,1.0,0.0
2578,27477,9.743794318987057,11,24.129455928835682,0.09090909090909091,2.727272727272727,0.0,1.0,0.0
2579,27503,24.369074639631435,26,24.747540340543768,0.038461538461538464,2.5,0.0,1.0,0.0
2580,27518,13.658200680220034,15,24.706621650547536,0.06666666666666667,2.6666666666666665,0.0,1.0,0.0
2581,27529,9.849308479577303,11,26.95313632803643,0.09090909090909091,1.3636363636363635,0.0,1.0,0.0
2582,27548,17.564341836608946,19,25.438596491153582,0.05263157894736842,1.5263157894736843,0.0,1.0,0.0
2583,27571,21.46785145899048,23,24.654906521674203,0.043478260869565216,2.4347826086956523,0.0,1.0,0.0
2584,27586,13.652204968500882,15,25.055555463748146,0.06666666666666667,2.8666666666666667,0.0,1.0,0.0
2585,27603,15.605114459001925,17,24.466117109739493,0.058823529411764705,2.1176470588235294,0.0,1.0,0.0
2586,27611,6.813179908203892,8,23.803001902149063,0.125,3.375,0.0,1.0,0.0
2587,27669,55.54814547201386,58,24.900689882066143,0.017241379310344827,2.2586206896551726,0.0,1.0,0.0
2588,27677,6.818298277212307,8,23.940716323731138,0.125,2.625,0.0,1.0,0.0
2589,27694,15.60059893032303,17,24.731662376797324,0.058823529411764705,2.411764705882353,0.0,1.0,0.0
2590,27705,9.72762644290924,11,24.32779883665387,0.09090909090909091,1.7272727272727273,0.0,1.0,0.0
2591,27724,17.565931019140407,19,25.017153864260465,0.05263157894736842,2.0,0.0,1.0,0.0
2592,27739,13.62828176910989,15,24.598057613168727,0.06666666666666667,2.533333333333333,0.0,1.0,0.0
2593,27746,5.841391619993374,7,23.348004433377607,0.14285714285714285,2.7142857142857144,0.0,1.0,0.0
2594,27775,27.28106254240265,29,24.908728887214814,0.034482758620689655,1.8275862068965518,0.0,1.0,0.0
2595,27818,40.88558166916482,43,24.639907205042032,0.023255813953488372,1.744186046511628,0.0,1.0,0.0
2596,27897,75.93824076454621,79,24.986789314820424,0.012658227848101266,1.8354430379746836,0.0,1.0,0.0
2597,27903,4.865137932705693,6,22.784045987106722,0.16666666666666666,2.3333333333333335,0.0,1.0,0.0
2598,27951,45.750420569384005,48,24.706749809606894,0.020833333333333332,2.1458333333333335,0.0,1.0,0.0
2599,27962,9.759755373001099,11,24.047762009989253,0.09090909090909091,2.0,0.0,1.0,0.0
2600,27964,0.9850174168823287,2,20.3740919719186,0.5,2.5,0.0,1.0,0.0
2601,27979,13.651037870848086,15,24.52826779934748,0.06666666666666667,2.933333333333333,0.0,1.0,0.0
2602,28016,35.06978976423852,37,24.798386368416224,0.02702702702702703,2.4054054054054053,0.0,1.0,0.0
2603,28024,6.8333674659370445,8,23.46196998527297,0.125,2.625,0.0,1.0,0.0
2604,28042,16.57293426990509,18,25.012115836154056,0.05555555555555555,2.0555555555555554,0.0,1.0,0.0
2605,28047,3.8955872028600425,5,22.68720620672865,0.2,1.4,0.0,1.0,0.0
2606,28058,9.834228572202846,11,25.18417250467064,0.09090909090909091,2.4545454545454546,0.0,1.0,0.0
2607,28076,16.547254859411623,18,24.40052731576659,0.05555555555555555,1.9444444444444444,0.0,1.0,0.0
2608,28099,21.446280359232333,23,25.01417069243156,0.043478260869565216,1.6956521739130435,0.0,1.0,0.0
2609,28155,53.642224189592525,56,25.295102331961584,0.017857142857142856,1.7857142857142858,0.0,1.0,0.0
2610,28189,32.17814755340805,34,25.04326071177551,0.029411764705882353,2.3529411764705883,0.0,1.0,0.0
2611,28212,21.438121140003204,23,25.008962605117215,0.043478260869565216,2.260869565217391,0.0,1.0,0.0
2612,28234,20.486113250255585,22,24.815274137917083,0.045454545454545456,2.3181818181818183,0.0,1.0,0.0
2613,28277,40.99316531117074,43,25.506258991163286,0.023255813953488372,2.2790697674418605,0.0,1.0,0.0
2614,28301,22.371673345565796,24,24.518167959735138,0.041666666666666664,1.9583333333333333,0.0,1.0,0.0
2615,28312,9.75174867908936,11,24.679170982454778,0.09090909090909091,3.3636363636363638,0.0,1.0,0.0
2616,28348,34.08618402178399,36,24.734000422699793,0.027777777777777776,2.5555555555555554,0.0,1.0,0.0
2617,28354,4.881704494357109,6,25.0,0.16666666666666666,1.6666666666666667,0.0,1.0,0.0
2618,28404,47.82358926534653,50,25.249046550923957,0.02,1.38,0.0,1.0,0.0
2619,28414,8.763354120659642,10,23.939574753604635,0.1,2.2,0.0,1.0,0.0
2620,28443,27.310013351845555,29,24.773656242542483,0.034482758620689655,2.103448275862069,0.0,1.0,0.0
2621,28477,32.16019260883331,34,24.788897445107192,0.029411764705882353,2.1470588235294117,0.0,1.0,0.0
2622,28490,11.670896231138613,13,24.348133122296083,0.07692307692307693,1.6153846153846154,0.0,1.0,0.0
2623,28508,16.581448316574097,18,24.65274316373209,0.05555555555555555,1.9444444444444444,0.0,1.0,0.0
2624,28531,21.402441261219792,23,24.538945545045493,0.043478260869565216,2.260869565217391,0.0,1.0,0.0
2625,28547,14.60793411533814,16,24.074732800232642,0.0625,2.375,0.0,1.0,0.0
2626,28559,10.720409688306972,12,23.76631040031019,0.08333333333333333,2.6666666666666665,0.0,1.0,0.0
2627,28567,6.813193796086125,8,23.14946560046528,0.125,2.75,0.0,1.0,0.0
2628,28591,22.40617882902734,24,24.95711934501746,0.041666666666666664,1.9583333333333333,0.0,1.0,0.0
2629,28608,15.587866899324581,17,24.37622044329684,0.058823529411764705,1.8235294117647058,0.0,1.0,0.0
2630,28638,28.218782542156987,30,24.8441975308642,0.03333333333333333,1.3666666666666667,0.0,1.0,0.0
2631,28656,16.596770462347195,18,24.88480612590773,0.05555555555555555,1.9444444444444444,0.0,1.0,0.0
2632,28697,38.98206263681641,41,24.760871336676153,0.024390243902439025,2.3658536585365852,0.0,1.0,0.0
2633,28718,19.481794474530034,21,24.568552475215,0.047619047619047616,1.5714285714285714,0.0,1.0,0.0
2634,28731,11.690282879280858,13,23.917230066240844,0.07692307692307693,1.7692307692307692,0.0,1.0,0.0
2635,28753,20.46221500635147,22,24.738222930547867,0.045454545454545456,0.8181818181818182,0.0,1.0,0.0
2636,28782,27.294744967424776,29,24.801199910299246,0.034482758620689655,2.5517241379310347,0.0,1.0,0.0
2637,28811,27.33717441459885,29,24.983357851025627,0.034482758620689655,2.0344827586206895,0.0,1.0,0.0
2638,28838,25.384192941593938,27,24.889788442408726,0.037037037037037035,2.4074074074074074,0.0,1.0,0.0
2639,28886,45.760717151570134,48,24.811167313201167,0.020833333333333332,2.2708333333333335,0.0,1.0,0.0
2640,28930,41.903951585292816,44,25.090246913580245,0.022727272727272728,2.090909090909091,0.0,1.0,0.0
2641,28945,13.653999265981838,15,24.395736590275863,0.06666666666666667,2.6,0.0,1.0,0.0
2642,28959,12.6645943512558,14,24.494572516145755,0.07142857142857142,1.7142857142857142,0.0,1.0,0.0
2643,28976,15.626214595511556,17,25.264692496564738,0.058823529411764705,1.411764705882353,0.0,1.0,0.0
2644,28984,6.820047913002782,8,23.554503879205406,0.125,1.375,0.0,1.0,0.0
2645,28995,9.76333886286011,11,24.632828054035986,0.09090909090909091,1.3636363636363635,0.0,1.0,0.0
2646,29024,27.270769357681274,29,24.601242449435976,0.034482758620689655,2.1379310344827585,0.0,1.0,0.0
2647,29038,12.653058108640835,14,24.174002216688802,0.07142857142857142,2.2142857142857144,0.0,1.0,0.0
2648,29054,14.701684296131134,16,25.80846188883124,0.0625,1.8125,0.0,1.0,0.0
2649,29085,29.181496498989873,31,24.62696874302075,0.03225806451612903,1.4516129032258065,0.0,1.0,0.0
2650,29118,31.166049954248592,33,24.861333794460375,0.030303030303030304,1.9696969696969697,0.0,1.0,0.0
2651,29134,14.611791011644527,16,24.47035816186557,0.0625,2.125,0.0,1.0,0.0
2652,29175,38.989998040604405,41,24.97623733163238,0.024390243902439025,1.6097560975609757,0.0,1.0,0.0
2653,29195,18.64588761026971,20,26.14100728141646,0.05,2.15,0.0,1.0,0.0
2654,29215,18.5099143962143,20,24.82635582732518,0.05,2.5,0.0,1.0,0.0
2655,29223,6.817018686735537,8,23.554503879205406,0.125,3.125,0.0,1.0,0.0
2656,29251,26.30348527431488,28,24.822867701257756,0.03571428571428571,2.2142857142857144,0.0,1.0,0.0
2657,29265,12.682387589418795,14,24.531145073868778,0.07142857142857142,2.2857142857142856,0.0,1.0,0.0
2658,29271,4.873320637154393,6,23.07267183894054,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0
2659,29274,1.9565791487693787,3,22.97882267047393,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0
2660,29301,25.319336533546448,27,24.880658436213995,0.037037037037037035,2.2222222222222223,0.0,1.0,0.0
2661,29325,22.394719240022823,24,24.427048464760574,0.041666666666666664,1.7083333333333333,0.0,1.0,0.0
2662,29332,5.842962502443697,7,23.348004433377607,0.14285714285714285,1.1428571428571428,0.0,1.0,0.0
2663,29347,13.660229323315434,15,24.782617337110917,0.06666666666666667,2.8666666666666667,0.0,1.0,0.0
2664,29353,4.879716632771306,6,23.489355885870186,0.16666666666666666,3.0,0.0,1.0,0.0
2665,29363,8.76781874592416,10,23.670427592264033,0.1,2.8,0.0,1.0,0.0
2666,29392,27.27513485949021,29,24.656561918324147,0.034482758620689655,2.6206896551724137,0.0,1.0,0.0
2667,29407,13.630441725254059,15,24.169353042093356,0.06666666666666667,2.0,0.0,1.0,0.0
2668,29431,22.388160287344363,24,24.518167959735138,0.041666666666666664,1.5833333333333333,0.0,1.0,0.0
2669,29442,9.738378640962765,11,24.129455928835682,0.09090909090909091,1.4545454545454546,0.0,1.0,0.0
2670,29466,22.394235966610722,24,24.62233536892241,0.041666666666666664,1.7916666666666667,0.0,1.0,0.0
2671,29576,106.38137280842056,110,25.38672996727264,0.00909090909090909,2.2636363636363637,0.0,1.0,0.0
2672,29636,57.60793244536035,60,25.34873368840669,0.016666666666666666,2.2,0.0,1.0,0.0
2673,29669,31.2285138964653,33,25.10425686940589,0.030303030303030304,2.0606060606060606,0.0,1.0,0.0
2674,29688,17.52611404354684,19,24.885575048075562,0.05263157894736842,1.7894736842105263,0.0,1.0,0.0
2675,29744,53.539200363564305,56,24.88278626845792,0.017857142857142856,1.3928571428571428,0.0,1.0,0.0
2676,29762,16.561566530668642,18,24.879218106975618,0.05555555555555555,1.3888888888888888,0.0,1.0,0.0
2677,29791,27.27909016510239,29,24.834694479920532,0.034482758620689655,2.103448275862069,0.0,1.0,0.0
2678,29818,25.369253334356472,27,24.84930897335878,0.037037037037037035,2.074074074074074,0.0,1.0,0.0
2679,29869,48.725555417942815,51,24.788319135738043,0.0196078431372549,2.2745098039215685,0.0,1.0,0.0
2680,29887,16.56187896616757,18,25.185182117663842,0.05555555555555555,1.3888888888888888,0.0,1.0,0.0
2681,29897,8.755320726835635,10,24.15257305898491,0.1,1.6,0.0,1.0,0.0
2682,29912,13.636991183273494,15,25.0,0.06666666666666667,1.5333333333333334,0.0,1.0,0.0
2683,29934,20.466908213449642,22,24.57946290653806,0.045454545454545456,2.090909090909091,0.0,1.0,0.0
2684,29971,35.08984726469498,37,24.983668852325845,0.02702702702702703,2.027027027027027,0.0,1.0,0.0
2685,29984,11.697630455251783,13,24.87179487179487,0.07692307692307693,2.6923076923076925,0.0,1.0,0.0
2686,30020,34.1312250464689,36,24.90845283198452,0.027777777777777776,2.25,0.0,1.0,0.0
2687,30039,17.505790649855044,19,24.259157413743736,0.05263157894736842,1.1578947368421053,0.0,1.0,0.0
2688,30075,34.099447427201085,36,24.95655641802545,0.027777777777777776,2.3055555555555554,0.0,1.0,0.0
2689,30095,18.49462044041138,20,24.37701478157002,0.05,1.3,0.0,1.0,0.0
2690,30102,5.935300704790279,7,25.57161239910158,0.14285714285714285,2.4285714285714284,0.0,1.0,0.0
2691,30119,15.58881425758591,17,24.252359291705893,0.058823529411764705,2.0,0.0,1.0,0.0
2692,30163,41.8519319872139,44,24.80740296795112,0.022727272727272728,1.7727272727272727,0.0,1.0,0.0
2693,30178,13.636069533182308,15,24.449277051671523,0.06666666666666667,2.3333333333333335,0.0,1.0,0.0
2694,30214,34.09682524006348,36,24.901013288520545,0.027777777777777776,2.138888888888889,0.0,1.0,0.0
2695,30238,22.39037847216241,24,24.80524691358025,0.041666666666666664,1.75,0.0,1.0,0.0
2696,30271,31.132781980442815,33,24.64957669798919,0.030303030303030304,2.1515151515151514,0.0,1.0,0.0
2697,30323,49.67418759758584,52,24.825692904493142,0.019230769230769232,1.9615384615384615,0.0,1.0,0.0
2698,30330,5.854478475404903,7,24.896824632761387,0.14285714285714285,3.2857142857142856,0.0,1.0,0.0
2699,30343,11.677679180109408,13,24.110463925664867,0.07692307692307693,2.3076923076923075,0.0,1.0,0.0
2700,30360,15.599317609274294,17,25.166230906625845,0.058823529411764705,1.5294117647058822,0.0,1.0,0.0
2701,30378,16.534124075376894,18,24.139778323155966,0.05555555555555555,1.7777777777777777,0.0,1.0,0.0
2702,30439,58.63175284862518,61,25.620097146326643,0.01639344262295082,2.1639344262295084,0.0,1.0,0.0
2703,30454,13.701581237721257,15,25.598057614275504,0.06666666666666667,2.6,0.0,1.0,0.0
2704,30487,31.149518966674805,33,24.818961533025732,0.030303030303030304,2.0606060606060606,0.0,1.0,0.0
2705,30498,9.752129255735781,11,24.564194538253147,0.09090909090909091,2.1818181818181817,0.0,1.0,0.0
2706,30526,26.284689006162807,28,24.78467372134039,0.03571428571428571,2.3214285714285716,0.0,1.0,0.0
2707,30557,29.201390561414883,31,24.764714190893404,0.03225806451612903,2.064516129032258,0.0,1.0,0.0
2708,30562,3.899552223039791,5,22.68720620672865,0.2,2.4,0.0,1.0,0.0
2709,30572,8.76278430124512,10,23.592399086113097,0.1,1.1,0.0,1.0,0.0
2710,30590,16.599503336357884,18,24.71435297045502,0.05555555555555555,2.1666666666666665,0.0,1.0,0.0
2711,30609,17.562025129795074,19,24.829476429333184,0.05263157894736842,1.3157894736842106,0.0,1.0,0.0
2712,30643,32.20270185545087,34,25.281539788762856,0.029411764705882353,2.1470588235294117,0.0,1.0,0.0
2713,30671,26.333804663969204,28,25.279497354497355,0.03571428571428571,2.4642857142857144,0.0,1.0,0.0
2714,30690,17.59483301639557,19,25.211880557733036,0.05263157894736842,2.0,0.0,1.0,0.0
2715,30720,28.222719427896664,30,24.75687133058985,0.03333333333333333,2.3,0.0,1.0,0.0
2716,30743,21.4611953466665,23,24.75577742707218,0.043478260869565216,2.391304347826087,0.0,1.0,0.0
2717,30759,14.624202727281954,16,24.433195855634995,0.0625,1.5625,0.0,1.0,0.0
2718,30780,19.556624744087458,21,25.753968253571927,0.047619047619047616,1.9047619047619047,0.0,1.0,0.0
2719,30819,36.97561693092575,39,24.65908399801642,0.02564102564102564,1.641025641025641,0.0,1.0,0.0
2720,30825,4.870473679853603,6,23.07267183894054,0.16666666666666666,2.8333333333333335,0.0,1.0,0.0
2721,30838,11.692102768924087,13,24.87179487179487,0.07692307692307693,3.076923076923077,0.0,1.0,0.0
2722,30854,14.611717580759432,16,24.626610691467263,0.0625,1.5625,0.0,1.0,0.0
2723,30878,22.39644926483743,24,24.80524691358025,0.041666666666666664,1.7916666666666667,0.0,1.0,0.0
2724,30890,10.729093310190365,12,24.100356337711233,0.08333333333333333,3.0833333333333335,0.0,1.0,0.0
2725,30915,23.43364906311035,25,25.313013547605646,0.04,1.84,0.0,1.0,0.0
2726,30936,19.52279472153168,21,24.97122607314515,0.047619047619047616,1.8095238095238095,0.0,1.0,0.0
2727,30946,8.781424401211552,10,24.00402957403139,0.1,2.0,0.0,1.0,0.0
2728,30963,15.56449282169342,17,24.645344952795934,0.058823529411764705,2.588235294117647,0.0,1.0,0.0
2729,30975,10.70577269489877,12,23.76631040031019,0.08333333333333333,1.75,0.0,1.0,0.0
2730,31011,34.16746133263223,36,25.13495426300529,0.027777777777777776,2.1666666666666665,0.0,1.0,0.0
2731,31030,17.535086032701656,19,24.336623231653114,0.05263157894736842,2.473684210526316,0.0,1.0,0.0
2732,31091,58.5536332706688,61,25.126159423011835,0.01639344262295082,2.19672131147541,0.0,1.0,0.0
2733,31201,106.18090849916916,110,25.01711709838664,0.00909090909090909,1.8454545454545455,0.0,1.0,0.0
2734,31243,39.941467223572545,42,24.78390454431264,0.023809523809523808,2.1666666666666665,0.0,1.0,0.0
2735,31245,0.9879604829475284,2,25.0,0.5,1.0,0.0,1.0,0.0
2736,31262,15.593915698933415,17,24.46611920628223,0.058823529411764705,2.1176470588235294,0.0,1.0,0.0
2737,31269,5.835640609264374,7,23.78939008426416,0.14285714285714285,1.4285714285714286,0.0,1.0,0.0
2738,31346,74.00948667328339,77,24.90513982988401,0.012987012987012988,2.090909090909091,0.0,1.0,0.0
2739,31357,9.734378573251888,11,23.72036280555736,0.09090909090909091,2.1818181818181817,0.0,1.0,0.0
2740,31384,25.34328943490982,27,25.012071330574027,0.037037037037037035,2.1481481481481484,0.0,1.0,0.0
2741,31442,55.5858629932045,58,25.077862238237962,0.017241379310344827,2.5344827586206895,0.0,1.0,0.0
2742,31474,30.194808719563298,32,24.899305555555557,0.03125,2.53125,0.0,1.0,0.0
2743,31499,23.396913526463322,25,24.90824562569959,0.04,2.52,0.0,1.0,0.0
2744,31519,18.47716134786606,20,24.576286529492457,0.05,1.85,0.0,1.0,0.0
2745,31532,11.726234256231692,13,25.305451092161384,0.07692307692307693,2.076923076923077,0.0,1.0,0.0
2746,31534,0.9731286158203147,2,23.38888888888889,0.5,1.0,0.0,1.0,0.0
2747,31554,18.52186380326748,20,25.124999984464704,0.05,2.4,0.0,1.0,0.0
2748,31582,26.408695043995976,28,25.803571428571427,0.03571428571428571,2.3214285714285716,0.0,1.0,0.0
2749,31623,38.967321631265804,41,24.76643939554128,0.024390243902439025,1.8048780487804879,0.0,1.0,0.0
2750,31633,8.76025801897049,10,23.670427592264033,0.1,1.3,0.0,1.0,0.0
2751,31665,30.20823347370606,32,24.96955408093908,0.03125,2.3125,0.0,1.0,0.0
2752,31677,10.725002764665987,12,23.974644233184886,0.08333333333333333,3.0833333333333335,0.0,1.0,0.0
2753,31700,21.399600444245152,23,24.538945545045493,0.043478260869565216,2.0434782608695654,0.0,1.0,0.0
2754,31715,13.63475888967514,15,24.229068735576217,0.06666666666666667,2.0,0.0,1.0,0.0
2755,31727,10.720409688306972,12,24.73148148148148,0.08333333333333333,3.5833333333333335,0.0,1.0,0.0
2756,31774,44.83306222851388,47,25.06012608353034,0.02127659574468085,2.425531914893617,0.0,1.0,0.0
2757,31783,7.798433089628816,9,25.02423167230812,0.1111111111111111,2.0,0.0,1.0,0.0
2758,31817,32.16382535500452,34,25.176016025260793,0.029411764705882353,2.1470588235294117,0.0,1.0,0.0
2759,31858,39.04859411518555,41,25.187954632141548,0.024390243902439025,2.268292682926829,0.0,1.0,0.0
2760,31873,13.623221574234776,15,24.113618394842693,0.06666666666666667,2.533333333333333,0.0,1.0,0.0
2761,31884,9.740947363781743,11,23.94873009396757,0.09090909090909091,2.909090909090909,0.0,1.0,0.0
2762,31932,45.76925556734204,48,24.965277777777775,0.020833333333333332,2.375,0.0,1.0,0.0
2763,31938,4.873320637154393,6,22.923382605233396,0.16666666666666666,3.3333333333333335,0.0,1.0,0.0
2764,31951,11.693890331196599,13,24.110463925664867,0.07692307692307693,1.8461538461538463,0.0,1.0,0.0
2765,31973,20.433193264412694,22,24.614805935902233,0.045454545454545456,1.5454545454545454,0.0,1.0,0.0
2766,31986,11.68992519279709,13,23.86120960028633,0.07692307692307693,2.769230769230769,0.0,1.0,0.0
2767,32047,58.546648618532345,61,25.316029143897993,0.01639344262295082,2.2950819672131146,0.0,1.0,0.0
2768,32067,18.510313866543584,20,24.967339161809186,0.05,1.4,0.0,1.0,0.0
2769,32102,33.07271617552033,35,24.66960088667552,0.02857142857142857,1.1142857142857143,0.0,1.0,0.0
2770,32128,24.37883746426087,26,24.784451828309475,0.038461538461538464,2.423076923076923,0.0,1.0,0.0
2771,32199,68.1909701814293,71,25.03577881170986,0.014084507042253521,1.9154929577464788,0.0,1.0,0.0
2772,32209,8.767555057012942,10,23.863288703534394,0.1,3.0,0.0,1.0,0.0
2773,32234,23.39217597048264,25,24.73744124134583,0.04,2.68,0.0,1.0,0.0
2774,32238,2.919502435135655,4,21.676068980660084,0.25,1.25,0.0,1.0,0.0
2775,32276,36.04534750978928,38,24.76147450088535,0.02631578947368421,2.3684210526315788,0.0,1.0,0.0
2776,32287,9.803284166264348,11,25.231017570712833,0.09090909090909091,2.0,0.0,1.0,0.0
2777,32307,18.492223261797335,20,24.766296296296296,0.05,2.35,0.0,1.0,0.0
2778,32313,4.869849798036739,6,23.40400253619875,0.16666666666666666,2.1666666666666665,0.0,1.0,0.0
2779,32346,31.3548939814209,33,26.06760593159334,0.030303030303030304,2.1818181818181817,0.0,1.0,0.0
2780,32373,25.32084893877618,27,24.5717048530979,0.037037037037037035,1.9259259259259258,0.0,1.0,0.0
2781,32406,31.177405772614293,33,24.627143175870373,0.030303030303030304,2.242424242424242,0.0,1.0,0.0
2782,32415,7.804553388559725,9,23.995214157320884,0.1111111111111111,2.0,0.0,1.0,0.0
2783,32466,48.75937396090012,51,25.067373157522418,0.0196078431372549,1.9607843137254901,0.0,1.0,0.0
2784,32473,5.8744611134170555,7,25.029469825335845,0.14285714285714285,2.7142857142857144,0.0,1.0,0.0
2785,32520,44.82727902929764,47,24.9260793743776,0.02127659574468085,2.382978723404255,0.0,1.0,0.0
2786,32527,5.843890068936162,7,24.539682539682538,0.14285714285714285,3.142857142857143,0.0,1.0,0.0
2787,32530,1.9581460336921737,3,21.607538743664758,0.3333333333333333,3.0,0.0,1.0,0.0
2788,32569,37.055083157494664,39,25.197899616686488,0.02564102564102564,2.128205128205128,0.0,1.0,0.0
2789,32590,19.483220427297056,21,25.0,0.047619047619047616,1.3333333333333333,0.0,1.0,0.0
2790,32602,10.704782721353695,12,24.497572016460907,0.08333333333333333,3.0,0.0,1.0,0.0
2791,32626,22.377032813383266,24,24.41349961921379,0.041666666666666664,1.2916666666666667,0.0,1.0,0.0
2792,32651,23.346844136714935,25,24.871111111111112,0.04,1.76,0.0,1.0,0.0
2793,32672,19.463689266645815,21,24.406680744352396,0.047619047619047616,2.5238095238095237,0.0,1.0,0.0
2794,32708,34.137920675682835,36,25.116790396283715,0.027777777777777776,2.0833333333333335,0.0,1.0,0.0
2795,32719,9.736597239971161,11,23.94873009396757,0.09090909090909091,1.0909090909090908,0.0,1.0,0.0
2796,32747,26.33022105495911,28,24.81971620864704,0.03571428571428571,1.75,0.0,1.0,0.0
2797,32818,68.2282219498884,71,25.075013041210227,0.014084507042253521,2.2535211267605635,0.0,1.0,0.0
2798,32834,14.611518262827303,16,24.074732800232642,0.0625,2.125,0.0,1.0,0.0
2799,32884,47.71710788900964,50,24.85211574406385,0.02,1.84,0.0,1.0,0.0
2800,32926,39.91139245033264,42,24.923280423280424,0.023809523809523808,2.3095238095238093,0.0,1.0,0.0
2801,32989,60.37706011335831,63,24.935492556098026,0.015873015873015872,2.365079365079365,0.0,1.0,0.0
2802,33000,9.739969727350399,11,24.45189674523008,0.09090909090909091,1.8181818181818181,0.0,1.0,0.0
2803,33041,38.99987807311118,41,25.264227642080158,0.024390243902439025,2.048780487804878,0.0,1.0,0.0
2804,33055,12.662075875210576,14,24.174002216688802,0.07142857142857142,2.2142857142857144,0.0,1.0,0.0
2805,33090,33.21253937383881,35,25.268449929601317,0.02857142857142857,2.085714285714286,0.0,1.0,0.0
2806,33104,12.686344603076577,14,25.178571424778855,0.07142857142857142,2.5714285714285716,0.0,1.0,0.0
2807,33117,11.669980525970459,13,24.184288272003563,0.07692307692307693,3.076923076923077,0.0,1.0,0.0
2808,33134,15.577097174478695,17,24.523279266826275,0.058823529411764705,1.588235294117647,0.0,1.0,0.0
2809,33206,69.15495139162522,72,25.004526748971188,0.013888888888888888,2.0694444444444446,0.0,1.0,0.0
2810,33237,29.23344510694733,31,24.6618068059137,0.03225806451612903,2.161290322580645,0.0,1.0,0.0
2811,33263,24.376269635511562,26,25.068376068375194,0.038461538461538464,1.9230769230769231,0.0,1.0,0.0
2812,33276,11.67574918270111,13,24.110463925664867,0.07692307692307693,0.6153846153846154,0.0,1.0,0.0
2813,33288,10.715307232690975,12,23.961691302616696,0.08333333333333333,2.0,0.0,1.0,0.0
2814,33314,24.37072628433816,26,25.10868945868946,0.038461538461538464,2.6153846153846154,0.0,1.0,0.0
2815,33333,17.547698895446956,19,25.263157894736825,0.05263157894736842,1.7894736842105263,0.0,1.0,0.0
2816,33427,90.58552968502045,94,25.10985027580772,0.010638297872340425,2.1702127659574466,0.0,1.0,0.0
2817,33490,60.40249740879517,63,24.943436000181293,0.015873015873015872,2.0476190476190474,0.0,1.0,0.0
2818,33520,28.247336862492375,30,24.882362139917692,0.03333333333333333,2.566666666666667,0.0,1.0,0.0
2819,33588,65.28664397995453,68,25.013765162259457,0.014705882352941176,1.9705882352941178,0.0,1.0,0.0
2820,33634,43.843122003483586,46,24.895559234863523,0.021739130434782608,1.5217391304347827,0.0,1.0,0.0
2821,33647,11.904823897290044,13,27.893352259959798,0.07692307692307693,2.5384615384615383,0.0,1.0,0.0
2822,33657,8.783410883974284,10,25.083333329311788,0.1,2.2,0.0,1.0,0.0
2823,33668,9.743154522730038,11,24.129455928835682,0.09090909090909091,2.090909090909091,0.0,1.0,0.0
2824,33679,9.75211149151437,11,23.88143007256533,0.09090909090909091,2.8181818181818183,0.0,1.0,0.0
2825,33715,34.12933087046258,36,24.72765902233047,0.027777777777777776,2.2777777777777777,0.0,1.0,0.0
2826,33776,58.47260099451523,61,25.04436294947042,0.01639344262295082,2.3442622950819674,0.0,1.0,0.0
2827,33805,27.266597979702055,29,24.942528735632184,0.034482758620689655,1.7241379310344827,0.0,1.0,0.0
2828,33835,28.311126826214604,30,25.38238433852256,0.03333333333333333,2.533333333333333,0.0,1.0,0.0
2829,33871,34.1682545542717,36,25.373223200663933,0.027777777777777776,1.8055555555555556,0.0,1.0,0.0
2830,33898,25.31032085418701,27,24.880658436213995,0.037037037037037035,1.7037037037037037,0.0,1.0,0.0
2831,33913,13.621603546547703,15,24.229068735576217,0.06666666666666667,2.8666666666666667,0.0,1.0,0.0
2832,33932,17.58144372701645,19,25.34346207390949,0.05263157894736842,2.0,0.0,1.0,0.0
2833,34008,73.08301451522857,76,25.06578947368421,0.013157894736842105,2.276315789473684,0.0,1.0,0.0
2834,34047,37.008462843252346,39,24.767590539324186,0.02564102564102564,2.1538461538461537,0.0,1.0,0.0
2835,34065,16.587250887358095,18,24.678015625592472,0.05555555555555555,2.1666666666666665,0.0,1.0,0.0
2836,34075,8.780265447450802,10,24.29243705023631,0.1,2.4,0.0,1.0,0.0
2837,34142,64.25834824610502,67,25.012437810945265,0.014925373134328358,2.044776119402985,0.0,1.0,0.0
2838,34146,2.9217269390355796,4,23.17653497942387,0.25,1.0,0.0,1.0,0.0
