episode,global_step,episode_reward,episode_length,epsilon,avg_loss,crashed,train_density
1133,17694,15.278369687708413,18,0.050000000000000044,0.5902386274602678,1,1.0
1134,17711,14.557071241587161,17,0.050000000000000044,0.5332131666295669,1,1.0
1135,17726,13.202008153603982,15,0.050000000000000044,0.6040990134080251,1,1.0
1136,17741,13.151328363061978,15,0.050000000000000044,0.6346750477949779,1,1.0
1137,17748,4.962009653245635,7,0.050000000000000044,0.65298764194761,1,1.0
1138,17760,10.794132033365432,12,0.050000000000000044,0.662928099433581,1,1.0
1139,17772,10.786992777043178,12,0.050000000000000044,0.5262973234057426,1,1.0
1140,17784,9.40789992474383,12,0.050000000000000044,0.638135256866614,1,1.0
1141,17809,22.1592836432285,25,0.050000000000000044,0.5847377002239227,1,1.0
1142,17839,25.3874308230954,30,0.050000000000000044,0.5164743294318517,0,1.0
1143,17848,7.311122143879728,9,0.050000000000000044,0.6069345474243164,1,1.0
1144,17874,19.94680779358364,26,0.050000000000000044,0.5845215137188251,1,1.0
1145,17889,13.191320127653643,15,0.050000000000000044,0.555628256003062,1,1.0
1146,17919,26.236842044709867,30,0.050000000000000044,0.5858660111824672,0,1.0
1147,17925,5.275354139347979,6,0.050000000000000044,0.6923768023649851,1,1.0
1148,17940,13.591210542742951,15,0.050000000000000044,0.5452106873194377,1,1.0
1149,17967,21.57885489840884,27,0.050000000000000044,0.5742035298435776,1,1.0
1150,17985,16.15784893996876,18,0.050000000000000044,0.5851556774642732,1,1.0
1151,18011,20.614258937933688,26,0.050000000000000044,0.6700941828581003,1,1.0
1152,18023,8.927246165191045,12,0.050000000000000044,0.7790450106064478,1,1.0
1153,18053,24.09581008843049,30,0.050000000000000044,0.6463308533032736,0,1.0
1154,18062,7.955057843661701,9,0.050000000000000044,0.5862686965200636,1,1.0
1155,18092,28.161560885578886,30,0.050000000000000044,0.6566966195901235,0,1.0
1156,18103,9.953465500464418,11,0.050000000000000044,0.6379925446076826,1,1.0
1157,18110,5.358591679145227,7,0.050000000000000044,0.6723253854683467,1,1.0
1158,18140,24.53528531692409,30,0.050000000000000044,0.6589750121037166,0,1.0
1159,18152,10.403204545076383,12,0.050000000000000044,0.6406914641459783,1,1.0
1160,18170,15.133000865480511,18,0.050000000000000044,0.6803111334641775,1,1.0
1161,18176,4.757460543545279,6,0.050000000000000044,0.7000702470541,1,1.0
1162,18181,3.75812300647113,5,0.050000000000000044,0.6434753835201263,1,1.0
1163,18205,18.68928960714464,24,0.050000000000000044,0.6069883195062479,1,1.0
1164,18235,25.020320257718915,30,0.050000000000000044,0.6554080545902252,0,1.0
1165,18265,24.267630729157105,30,0.050000000000000044,0.6528984387715657,0,1.0
1166,18277,10.159603448975163,12,0.050000000000000044,0.7276327560345331,1,1.0
1167,18307,23.499235869784712,30,0.050000000000000044,0.6840566476186116,0,1.0
1168,18314,5.794133053985601,7,0.050000000000000044,0.6982796532767159,1,1.0
1169,18317,1.9583725634928275,3,0.050000000000000044,0.6887549956639608,1,1.0
1170,18327,8.281048232580625,10,0.050000000000000044,0.5913721978664398,1,1.0
1171,18357,25.257156214367193,30,0.050000000000000044,0.6520338555177053,0,1.0
1172,18367,7.964728986514284,10,0.050000000000000044,0.624106478691101,1,1.0
1173,18374,5.95716303443921,7,0.050000000000000044,0.6369278601237706,1,1.0
1174,18389,12.168607776051612,15,0.050000000000000044,0.6518365124861399,1,1.0
1175,18399,8.156500863211738,10,0.050000000000000044,0.680240923166275,1,1.0
1176,18429,24.89051083462403,30,0.050000000000000044,0.6383954604466756,0,1.0
1177,18441,10.959012213979552,12,0.050000000000000044,0.6537563502788544,1,1.0
1178,18453,9.846088513435285,12,0.050000000000000044,0.7060328498482704,1,1.0
1179,18470,13.42034532489185,17,0.050000000000000044,0.5963896004592671,1,1.0
1180,18476,4.39175232818404,6,0.050000000000000044,0.5852901240189871,1,1.0
1181,18498,18.769949405050724,22,0.050000000000000044,0.5621744638139551,1,1.0
1182,18502,3.1976750523948407,4,0.050000000000000044,0.6174873486161232,1,1.0
1183,18521,17.34829242124583,19,0.050000000000000044,0.6219193276606108,1,1.0
1184,18535,11.605850918772981,14,0.050000000000000044,0.658752788390432,1,1.0
1185,18549,12.207304951400705,14,0.050000000000000044,0.5848134287766048,1,1.0
1186,18558,7.753964241045095,9,0.050000000000000044,0.6717398663361868,1,1.0
1187,18564,4.957177290232426,6,0.050000000000000044,0.6561161577701569,1,1.0
1188,18594,22.547197441097623,30,0.050000000000000044,0.6058924516042073,0,1.0
1189,18608,10.162649032010584,14,0.050000000000000044,0.554492535335677,1,1.0
1190,18625,13.165791976995518,17,0.050000000000000044,0.6451075515326332,1,1.0
1191,18630,3.794166987718347,5,0.050000000000000044,0.7440793871879577,1,1.0
1192,18660,27.3914262950951,30,0.050000000000000044,0.632437311609586,0,1.0
1193,18666,4.794138006529757,6,0.050000000000000044,0.7521465470393499,1,1.0
1194,18675,6.60309260108519,9,0.050000000000000044,0.5969152020083534,1,1.0
1195,18705,24.494993926158195,30,0.050000000000000044,0.6035625139872233,0,1.0
1196,18712,6.11045967805977,7,0.050000000000000044,0.6704447993210384,1,1.0
1197,18717,3.656434068295144,5,0.050000000000000044,0.668050616979599,1,1.0
1198,18729,7.972429002706982,12,0.050000000000000044,0.5929251089692116,1,1.0
1199,18735,4.55663250881008,6,0.050000000000000044,0.6580746720234553,1,1.0
1200,18745,8.39591137831048,10,0.050000000000000044,0.6730670750141143,1,1.0
1201,18775,24.82690613229869,30,0.050000000000000044,0.6345956146717071,0,1.0
1202,18805,23.86210551640117,30,0.050000000000000044,0.6089660902818044,0,1.0
1203,18819,9.855763933234442,14,0.050000000000000044,0.6031251336847033,1,1.0
1204,18832,9.968173477573986,13,0.050000000000000044,0.6343742654873774,1,1.0
1205,18838,4.959018187143877,6,0.050000000000000044,0.5681506171822548,1,1.0
1206,18857,15.845211101930076,19,0.050000000000000044,0.5941580910431711,1,1.0
1207,18868,9.914141517276366,11,0.050000000000000044,0.5557290992953561,1,1.0
1208,18884,13.016109753695181,16,0.050000000000000044,0.661750677973032,1,1.0
1209,18905,17.250595073427288,21,0.050000000000000044,0.6067018977233342,1,1.0
1210,18923,15.552737214565335,18,0.050000000000000044,0.7158895399835374,1,1.0
1211,18941,16.19230657238311,18,0.050000000000000044,0.6392850263251199,1,1.0
1212,18968,21.137573484285976,27,0.050000000000000044,0.5862238042884402,1,1.0
1213,18998,23.98410360625999,30,0.050000000000000044,0.6671836525201797,0,1.0
1214,19005,5.757924433802747,7,0.050000000000000044,0.6520503759384155,1,1.0
1215,19025,17.787678638172686,20,0.050000000000000044,0.6983635872602463,1,1.0
1216,19037,11.075634214257226,12,0.050000000000000044,0.7216714521249136,1,1.0
1217,19056,17.199284706693124,19,0.050000000000000044,0.683810597971866,1,1.0
1218,19073,13.252376495278426,17,0.050000000000000044,0.6467321795575759,1,1.0
1219,19103,26.883415120903713,30,0.050000000000000044,0.7785774846871694,0,1.0
1220,19127,18.806407683919826,24,0.050000000000000044,0.7068823712567488,1,1.0
1221,19154,23.52345483798119,27,0.050000000000000044,0.7406983033374503,1,1.0
1222,19178,17.601701693613936,24,0.050000000000000044,0.659088476250569,1,1.0
1223,19208,24.789737946337958,30,0.050000000000000044,0.6982864061991374,0,1.0
1224,19232,19.805895891592357,24,0.050000000000000044,0.656989169617494,1,1.0
1225,19237,3.1986077584177677,5,0.050000000000000044,0.8917122125625611,1,1.0
1226,19267,22.361622244314688,30,0.050000000000000044,0.6598116616408031,0,1.0
1227,19280,11.594474142020426,13,0.050000000000000044,0.6950340683643634,1,1.0
1228,19310,24.537321742299856,30,0.050000000000000044,0.6490698913733165,0,1.0
1229,19340,26.40374349890444,30,0.050000000000000044,0.6951750189065933,0,1.0
1230,19365,18.215966455270667,25,0.050000000000000044,0.6411223626136779,1,1.0
1231,19395,23.33383938908097,30,0.050000000000000044,0.6511513282855351,0,1.0
1232,19404,8.193468952866372,9,0.050000000000000044,0.7844192120763991,1,1.0
1233,19420,14.357564351184562,16,0.050000000000000044,0.7139493338763714,1,1.0
1234,19425,3.794166987718347,5,0.050000000000000044,0.7932575821876526,1,1.0
1235,19438,9.971572807854587,13,0.050000000000000044,0.6639270369823163,1,1.0
1236,19457,14.292444864302748,19,0.050000000000000044,0.7449305622201217,1,1.0
1237,19487,23.310744705101563,30,0.050000000000000044,0.6855853587388993,0,1.0
1238,19492,3.3645686783256927,5,0.050000000000000044,0.6802809178829193,1,1.0
1239,19522,22.711491218088646,30,0.050000000000000044,0.6667324006557465,0,1.0
1240,19552,24.188572758380587,30,0.050000000000000044,0.6608587503433228,0,1.0
1241,19564,10.196902236280422,12,0.050000000000000044,0.658788820107778,1,1.0
1242,19577,10.843084618482978,13,0.050000000000000044,0.7842824482000791,1,1.0
1243,19582,3.557624920501958,5,0.050000000000000044,0.5959638714790344,1,1.0
1244,19596,11.595601482384673,14,0.050000000000000044,0.6228928182806287,1,1.0
1245,19626,22.44533487340311,30,0.050000000000000044,0.7031463583310446,0,1.0
1246,19656,25.805172517869497,30,0.050000000000000044,0.6671749929587046,1,1.0
1247,19664,6.79044431806504,8,0.050000000000000044,0.5026432164013386,1,1.0
1248,19689,18.823690685905856,25,0.050000000000000044,0.6523413813114166,1,1.0
1249,19719,25.32488979392299,30,0.050000000000000044,0.6064407845338186,0,1.0
1250,19749,24.297603657799517,30,0.050000000000000044,0.7015973617633183,1,1.0
1251,19762,9.763966061022566,13,0.050000000000000044,0.6734781242333926,1,1.0
1252,19792,22.003830115294015,30,0.050000000000000044,0.7165890306234359,0,1.0
1253,19805,10.279743594944067,13,0.050000000000000044,0.678186086507944,1,1.0
1254,19835,26.24930876184362,30,0.050000000000000044,0.6718851218620936,0,1.0
1255,19841,4.955062641786845,6,0.050000000000000044,0.6961865425109863,1,1.0
1256,19847,4.955331902854784,6,0.050000000000000044,0.6031676679849625,1,1.0
1257,19858,9.201540225078455,11,0.050000000000000044,0.644251284274188,1,1.0
1258,19863,3.598889412854372,5,0.050000000000000044,0.7287803530693054,1,1.0
1259,19893,23.29397579809673,30,0.050000000000000044,0.6531231353680292,0,1.0
1260,19923,24.22438578971261,30,0.050000000000000044,0.634958044687907,0,1.0
1261,19931,6.953714455967301,8,0.050000000000000044,0.6423433013260365,1,1.0
1262,19961,25.031412037458143,30,0.050000000000000044,0.6574405948321025,0,1.0
1263,19990,23.137267145853052,29,0.050000000000000044,0.588498901704262,1,1.0
1264,19997,5.553034574730877,7,0.050000000000000044,0.5610612460545131,1,1.0
